date,lat,lon,gps,pressur,speed,external,internal,o-date,o-lat,o-lon,o-gpsalt,o-pressurealt,o-speed,o-externaltemp,o-internaltemp
1440693394428.5715,52.301318571428574,11.894967142857151,3876.4333333333343,3761.3428571428562,96.22523809523807,3.8957142857142864,26.241629464285715,1440693394428.5715,52.301318571428574,11.894967142857151,3876.4333333333343,3761.3428571428562,98.51999999999998,3.8957142857142864,26.241629464285715
1440693413863.6365,52.30336181818182,11.900955909090904,3914.672727272726,3781.4859090909085,98.32636363636362,3.809999999999999,26.305042613636363,1440693413863.6365,52.30336181818182,11.900955909090904,3914.672727272726,3783.480909090908,98.32636363636362,3.809999999999999,26.01651278409091
1440693429761.9048,52.30574285714287,11.907684285714282,3953.5999999999995,3838.9014285714275,98.57142857142857,3.6695238095238105,25.869605654761905,1440693429761.9048,52.30574285714287,11.907684285714282,3953.5999999999995,3838.9014285714275,101.42999999999999,3.6695238095238105,25.730096726190474
1440693449878.7878,52.306992727272714,11.911208181818186,4012.47090909091,3888.7760606060606,99.50606060606059,3.493636363636362,25.816761363636363,1440693449878.7878,52.306992727272714,11.911208181818186,4012.47090909091,3888.7760606060606,100.54181818181816,3.493636363636362,25.535629734848484
1440693475037.037,52.311146296296286,11.923034074074069,4095.011111111112,3957.750740740741,108.15222222222225,3.25925925925926,25.68359375,1440693475037.037,52.311146296296286,11.923034074074069,4095.011111111112,3957.750740740741,108.15222222222225,3.25925925925926,25.73784722222222
1440693493176.4707,52.31385,11.930000000000003,4146.858823529411,4016.64588235294,108.52470588235293,3.1164705882352948,25.68359375,1440693493176.4707,52.31385,11.930000000000003,4146.858823529411,4016.64588235294,108.52470588235293,3.1164705882352948,25.338924632352942
1440693509000,52.316370000000006,11.934588260869566,4193.304347826088,4066.039130434785,110.92739130434782,2.971739130434784,25.68359375,1440693509000,52.316370000000006,11.932396086956524,4193.304347826088,4066.039130434785,110.9508695652174,2.971739130434784,25.68359375
1440693529000,52.31889190476192,11.942334761904759,4250.319047619047,4111.232380952381,112.33333333333329,2.8076190476190472,25.68359375,1440693529000,52.31889190476192,11.942334761904759,4250.319047619047,4111.232380952381,112.33333333333329,2.8076190476190472,25.520833333333332
1440693551812.5,52.32203249999998,11.950913125000003,4323.665624999998,4190.9753125,112.55968750000001,2.5624999999999987,25.4547119140625,1440693551812.5,52.32203249999998,11.950913125000003,4323.665624999998,4190.9753125,115.82406249999995,2.5624999999999987,25.37841796875
1440693572000,52.32512799999997,11.949212500000002,4368.620000000001,4241.293999999999,112.40799999999997,2.3569999999999993,25.29296875,1440693572000,52.32512799999997,11.750295999999995,4368.620000000001,4241.293999999999,112.01849999999999,2.3569999999999993,25.0244140625
1440693590812.5,52.32936583333339,11.967289583333331,4446.460416666665,4305.464583333335,115.08208333333334,2.2408333333333332,25.225830078125,1440693590812.5,52.32936583333339,11.893941249999997,4446.460416666665,4305.464583333335,115.59499999999991,2.2408333333333332,25.032552083333332
1440693634312.5,52.33358999999999,11.98075,4531.062500000001,4372.75375,115.90874999999997,2.056875,24.920654296875,1440693634312.5,52.33358999999999,11.98075,4531.062500000001,4372.75375,112.10249999999996,2.056875,24.920654296875
1440693646612.9033,52.33679419354834,11.988368064516127,4580.47741935484,4433.5387096774175,114.94290322580645,1.9309677419354838,24.801537298387096,1440693646612.9033,52.33679419354834,11.988368064516127,4580.47741935484,4433.5387096774175,117.0403225806452,1.9309677419354838,24.644027217741936
